Gmt time,Open,High,Low,Close,Volume
02.01.2020 14:00:00.000,296.248,297.908,295.367,297.138,36202499.39
02.01.2020 15:00:00.000,297.878,298.398,297.207,298.098,58747501.37
02.01.2020 16:00:00.000,298.097,298.738,297.448,298.398,101194999.69
02.01.2020 17:00:00.000,298.408,298.768,298.057,298.698,94332496.64
02.01.2020 18:00:00.000,298.698,298.708,298.097,298.448,84730003.36
02.01.2020 19:00:00.000,298.448,299.137,298.047,299.058,86305000.31
02.01.2020 20:00:00.000,299.067,300.488,299.037,300.457,146835006.71
03.01.2020 14:00:00.000,296.888,300.558,296.537,299.178,138157501.22
03.01.2020 15:00:00.000,298.798,299.558,297.588,298.628,195262496.95
03.01.2020 16:00:00.000,298.618,299.817,297.937,299.328,95742500.31
03.01.2020 17:00:00.000,299.328,300.568,299.297,300.188,120522499.08
03.01.2020 18:00:00.000,300.198,300.378,298.758,299.348,143192504.88
03.01.2020 19:00:00.000,299.347,299.928,298.807,299.797,118754997.25
03.01.2020 20:00:00.000,299.808,299.988,297.527,297.678,162262496.95
06.01.2020 14:00:00.000,293.778,296.978,292.797,296.838,130100006.1
06.01.2020 15:00:00.000,296.838,298.218,296.218,298.008,195817504.88
06.01.2020 16:00:00.000,298.007,299.608,297.628,298.438,150514999.39
06.01.2020 17:00:00.000,298.437,298.438,297.138,298.117,115569999.69
06.01.2020 18:00:00.000,298.118,299.358,298.028,299.178,96980003.36
06.01.2020 19:00:00.000,299.177,299.948,298.978,299.377,107595001.22
06.01.2020 20:00:00.000,299.377,299.808,298.927,299.648,142744995.12
07.01.2020 14:00:00.000,299.778,300.878,297.698,298.827,151470001.22
07.01.2020 15:00:00.000,298.957,299.557,297.467,299.387,248597503.66
07.01.2020 16:00:00.000,299.388,299.868,298.538,298.928,147964996.34
07.01.2020 17:00:00.000,298.927,299.618,298.647,299.568,111287498.47
07.01.2020 18:00:00.000,299.568,300.397,299.547,300.067,97832496.64
07.01.2020 19:00:00.000,300.068,300.078,298.947,298.988,119525001.53
07.01.2020 20:00:00.000,298.997,299.538,297.947,298.277,126324996.95
08.01.2020 14:00:00.000,297.208,299.068,297.207,298.348,111482498.17
08.01.2020 15:00:00.000,298.378,298.738,297.348,297.717,179389999.39
08.01.2020 16:00:00.000,297.718,300.188,297.497,300.088,190677505.49
08.01.2020 17:00:00.000,300.058,303.028,300.047,302.628,149422500.61
08.01.2020 18:00:00.000,302.618,303.208,302.397,302.578,106832496.64
08.01.2020 19:00:00.000,302.597,303.068,302.518,303.058,91317497.25
08.01.2020 20:00:00.000,303.068,304.418,302.208,303.008,158732498.17
09.01.2020 14:00:00.000,307.118,308.878,306.867,308.278,147012496.95
09.01.2020 15:00:00.000,308.288,309.447,307.408,309.078,185449996.95
09.01.2020 16:00:00.000,309.088,310.398,308.997,309.898,157559997.56
09.01.2020 17:00:00.000,309.907,309.998,306.168,307.638,177392501.83
09.01.2020 18:00:00.000,307.648,309.778,307.438,309.068,154742492.68
09.01.2020 19:00:00.000,309.058,309.468,308.708,309.007,122184997.56
09.01.2020 20:00:00.000,309.008,309.638,308.258,309.578,172975006.1
10.01.2020 14:00:00.000,310.768,312.157,309.678,312.038,127904998.78
10.01.2020 15:00:00.000,312.037,312.648,311.657,312.028,191032501.22
10.01.2020 16:00:00.000,312.028,312.307,310.428,311.077,156000000
10.01.2020 17:00:00.000,311.078,311.108,308.227,309.768,170464996.34
