Gmt time,Open,High,Low,Close,Volume
02.01.2020 14:00:00.000,1346.497,1360.587,1345.222,1357.487,875500.02
02.01.2020 15:00:00.000,1358.158,1358.167,1349.427,1353.417,1144000.05
02.01.2020 16:00:00.000,1353.428,1356.038,1352.228,1355.258,2259500.03
02.01.2020 17:00:00.000,1355.258,1360.382,1353.958,1358.658,2433000.09
02.01.2020 18:00:00.000,1358.708,1361.148,1356.978,1361.068,2307499.89
02.01.2020 19:00:00.000,1361.078,1365.587,1360.128,1365.228,2326499.94
02.01.2020 20:00:00.000,1365.318,1368.008,1363.277,1367.908,3817500.11
03.01.2020 14:00:00.000,1347.238,1366.178,1347.238,1363.008,2392250.06
03.01.2020 15:00:00.000,1363.008,1367.057,1360.898,1363.298,3017499.92
03.01.2020 16:00:00.000,1363.298,1367.328,1362.997,1366.428,1254500.03
03.01.2020 17:00:00.000,1366.448,1373.418,1366.417,1371.238,2187999.96
03.01.2020 18:00:00.000,1371.238,1372.948,1365.198,1367.217,2405999.9
03.01.2020 19:00:00.000,1367.218,1368.198,1365.237,1367.307,2017750.02
03.01.2020 20:00:00.000,1367.308,1368.678,1360.807,1361.388,3839999.91
06.01.2020 14:00:00.000,1351.948,1379.678,1351.948,1378.928,3007250.07
06.01.2020 15:00:00.000,1378.927,1397.717,1378.057,1392.017,4414750.1
06.01.2020 16:00:00.000,1392.018,1394.337,1389.147,1389.698,2772749.9
06.01.2020 17:00:00.000,1389.687,1391.168,1386.367,1386.898,2475749.97
06.01.2020 18:00:00.000,1386.897,1392.278,1386.457,1386.998,2592999.94
06.01.2020 19:00:00.000,1386.998,1389.968,1386.007,1389.788,2197499.99
06.01.2020 20:00:00.000,1389.887,1397.677,1388.947,1396.828,4370500.09
07.01.2020 14:00:00.000,1399.238,1400.647,1391.257,1395.507,3530499.94
07.01.2020 15:00:00.000,1395.708,1403.488,1394.998,1399.188,4276000.02
07.01.2020 16:00:00.000,1399.188,1402.868,1396.998,1397.858,3144249.92
07.01.2020 17:00:00.000,1397.858,1399.938,1397.147,1398.237,2431750.06
07.01.2020 18:00:00.000,1398.238,1401.567,1397.398,1401.327,2377000.09
07.01.2020 19:00:00.000,1401.327,1401.327,1397.397,1398.358,2334249.97
07.01.2020 20:00:00.000,1398.457,1399.258,1393.628,1395.248,3767250.06
08.01.2020 14:00:00.000,1392.997,1403.697,1391.427,1399.538,2102250.1
08.01.2020 15:00:00.000,1399.398,1401.770,1394.248,1396.668,3278000.12
08.01.2020 16:00:00.000,1397.007,1411.498,1395.227,1408.697,4456250.19
08.01.2020 17:00:00.000,1408.698,1411.318,1407.307,1409.578,3043999.91
08.01.2020 18:00:00.000,1409.578,1409.947,1407.027,1407.468,2155499.94
08.01.2020 19:00:00.000,1407.478,1409.687,1406.657,1408.398,1986999.99
08.01.2020 20:00:00.000,1408.397,1411.838,1403.007,1405.188,4012499.81
09.01.2020 14:00:00.000,1419.798,1427.918,1419.798,1421.908,3777250.05
09.01.2020 15:00:00.000,1421.908,1424.998,1420.997,1422.138,4193500.04
09.01.2020 16:00:00.000,1422.098,1422.368,1415.448,1417.268,2804749.97
09.01.2020 17:00:00.000,1417.688,1417.958,1409.997,1416.797,3283750.06
09.01.2020 18:00:00.000,1416.798,1419.278,1412.978,1417.777,2805999.99
09.01.2020 19:00:00.000,1417.777,1421.358,1416.088,1420.938,2973000.05
09.01.2020 20:00:00.000,1420.887,1421.468,1415.168,1419.788,4069250.11
10.01.2020 14:00:00.000,1425.998,1429.508,1418.997,1428.368,2921000
10.01.2020 15:00:00.000,1428.368,1434.088,1425.977,1432.258,3976249.93
10.01.2020 16:00:00.000,1432.297,1434.597,1429.067,1432.347,2988749.98
10.01.2020 17:00:00.000,1432.348,1433.228,1428.107,1432.728,2708750.01
10.01.2020 18:00:00.000,1432.727,1432.888,1427.657,1427.708,1883999.94
10.01.2020 19:00:00.000,1427.777,1429.118,1425.888,1428.718,2063999.89
10.01.2020 20:00:00.000,1428.568,1430.098,1425.998,1428.788,4232250.21
13.01.2020 14:00:00.000,1435.397,1439.008,1425.167,1429.528,3446500.06
13.01.2020 15:00:00.000,1429.528,1432.537,1427.937,1431.837,4832499.98
13.01.2020 16:00:00.000,1431.838,1438.708,1431.807,1436.957,4338749.89
13.01.2020 17:00:00.000,1436.997,1438.518,1433.997,1434.808,2917249.92
13.01.2020 18:00:00.000,1434.818,1435.678,1432.528,1435.588,2605750.08
13.01.2020 19:00:00.000,1435.587,1437.777,1434.637,1436.597,3101000.07
13.01.2020 20:00:00.000,1436.598,1441.068,1435.658,1440.118,3963500.02
14.01.2020 14:00:00.000,1438.108,1440.688,1431.317,1432.208,3829000
14.01.2020 15:00:00.000,1432.258,1442.028,1431.347,1435.288,4338749.89
14.01.2020 16:00:00.000,1435.278,1439.698,1435.188,1439.138,3365499.97
14.01.2020 17:00:00.000,1439.138,1440.068,1437.268,1437.268,2856499.91
14.01.2020 18:00:00.000,1437.298,1438.388,1432.008,1434.708,3514499.9
14.01.2020 19:00:00.000,1434.718,1437.038,1431.497,1433.518,3087249.99
14.01.2020 20:00:00.000,1433.538,1435.668,1427.498,1430.538,4619249.82
15.01.2020 14:00:00.000,1430.048,1439.828,1430.048,1435.477,3606750.01
15.01.2020 15:00:00.000,1435.487,1440.678,1435.157,1440.167,3313999.89
15.01.2020 16:00:00.000,1440.077,1440.198,1433.998,1434.738,3094249.96
15.01.2020 17:00:00.000,1434.738,1438.307,1433.568,1433.928,3325750.11
15.01.2020 18:00:00.000,1433.917,1435.418,1431.397,1432.927,3465749.98
15.01.2020 19:00:00.000,1432.788,1437.428,1432.347,1435.177,2772500.04
15.01.2020 20:00:00.000,1435.178,1439.477,1431.658,1439.198,5188250.06
16.01.2020 14:00:00.000,1444.398,1446.188,1439.207,1445.857,3586250.07
16.01.2020 15:00:00.000,1445.848,1448.407,1442.098,1443.707,4326749.8
16.01.2020 16:00:00.000,1443.718,1445.358,1441.417,1444.538,3451750.04
16.01.2020 17:00:00.000,1444.537,1445.658,1442.247,1443.008,2971250.06
16.01.2020 18:00:00.000,1443.007,1445.558,1442.038,1444.368,3124000.07
16.01.2020 19:00:00.000,1444.367,1445.568,1443.717,1444.378,2600749.97
16.01.2020 20:00:00.000,1444.378,1450.138,1443.997,1450.068,4211750.03
17.01.2020 14:00:00.000,1461.238,1467.827,1454.997,1464.708,4183499.81
17.01.2020 15:00:00.000,1464.707,1467.168,1462.537,1463.608,4561500.07
17.01.2020 16:00:00.000,1463.187,1465.508,1458.828,1464.847,4048749.92
17.01.2020 17:00:00.000,1464.848,1466.077,1462.917,1464.308,3802500.01
17.01.2020 18:00:00.000,1464.308,1466.507,1463.688,1466.038,3004250.05
17.01.2020 19:00:00.000,1466.038,1470.068,1464.758,1470.068,2670000.08
17.01.2020 20:00:00.000,1470.058,1480.397,1469.478,1478.868,5315999.98
21.01.2020 14:00:00.000,1477.258,1482.868,1469.998,1471.998,3186000.11
21.01.2020 15:00:00.000,1471.998,1481.598,1471.398,1474.407,3696249.96
21.01.2020 16:00:00.000,1474.408,1481.327,1473.827,1480.008,3740250.11
21.01.2020 17:00:00.000,1480.008,1484.958,1479.577,1484.738,2719749.93
21.01.2020 18:00:00.000,1484.738,1489.708,1478.328,1478.728,3421000
21.01.2020 19:00:00.000,1478.728,1482.048,1478.327,1480.827,2809499.98
21.01.2020 20:00:00.000,1480.798,1485.008,1479.997,1481.938,4024250.03
22.01.2020 14:00:00.000,1487.998,1500.328,1486.997,1493.927,3371249.91
22.01.2020 15:00:00.000,1493.928,1494.557,1489.107,1491.708,3354249.95
22.01.2020 16:00:00.000,1491.707,1491.828,1484.007,1488.687,3694250.11
22.01.2020 17:00:00.000,1488.777,1491.958,1487.228,1491.608,3071749.93
22.01.2020 18:00:00.000,1491.668,1494.348,1491.057,1491.717,2509000.06
22.01.2020 19:00:00.000,1491.677,1494.058,1488.207,1488.838,2292500.02
22.01.2020 20:00:00.000,1488.838,1489.138,1482.517,1483.228,4309750.08
23.01.2020 14:00:00.000,1484.738,1492.858,1479.997,1488.638,5768750.19
23.01.2020 15:00:00.000,1488.648,1490.197,1483.997,1484.888,4467000.01
23.01.2020 16:00:00.000,1484.888,1487.347,1480.997,1484.818,4235750.2
23.01.2020 17:00:00.000,1484.837,1487.178,1481.998,1485.488,3271250.01
23.01.2020 18:00:00.000,1485.497,1488.208,1483.998,1487.967,2279750.11
23.01.2020 19:00:00.000,1488.107,1489.928,1486.057,1487.968,3156500.1
23.01.2020 20:00:00.000,1487.968,1489.187,1482.998,1484.518,4647250.18
24.01.2020 14:00:00.000,1491.008,1493.730,1486.607,1487.998,2642999.89
24.01.2020 15:00:00.000,1488.008,1488.968,1482.058,1484.458,3962749.96
24.01.2020 16:00:00.000,1484.648,1487.788,1473.998,1474.648,5027999.88
24.01.2020 17:00:00.000,1474.648,1476.468,1469.208,1474.838,4741749.76
24.01.2020 18:00:00.000,1474.847,1474.908,1464.428,1468.107,4436749.94
24.01.2020 19:00:00.000,1468.128,1469.498,1462.997,1469.358,5159249.78
24.01.2020 20:00:00.000,1469.367,1471.658,1463.997,1465.827,5930250.17
27.01.2020 14:00:00.000,1426.938,1434.728,1420.997,1430.128,4910250.19
27.01.2020 15:00:00.000,1431.277,1431.408,1419.257,1423.128,4549250.13
27.01.2020 16:00:00.000,1423.008,1426.858,1420.997,1425.538,4613999.84
27.01.2020 17:00:00.000,1425.537,1435.938,1424.997,1432.528,4313250.06
27.01.2020 18:00:00.000,1432.537,1435.688,1430.228,1433.087,3979500.06
27.01.2020 19:00:00.000,1433.087,1436.138,1428.378,1429.827,3905750.04
27.01.2020 20:00:00.000,1429.827,1434.898,1429.117,1431.298,6606999.87
28.01.2020 14:00:00.000,1440.117,1441.538,1432.008,1433.488,4342999.94
28.01.2020 15:00:00.000,1433.248,1445.997,1430.027,1443.448,6185999.87
28.01.2020 16:00:00.000,1443.448,1452.638,1441.978,1452.508,5782999.99
28.01.2020 17:00:00.000,1452.508,1454.238,1450.647,1451.048,5510250.09
28.01.2020 18:00:00.000,1451.047,1452.748,1446.897,1451.748,4363999.84
28.01.2020 19:00:00.000,1451.748,1454.638,1450.707,1451.908,3379250.05
28.01.2020 20:00:00.000,1451.908,1453.507,1449.417,1449.998,5955500.13
29.01.2020 14:00:00.000,1454.958,1462.418,1450.087,1450.507,6209499.84
29.01.2020 15:00:00.000,1451.318,1452.797,1445.368,1451.368,7203000.07
29.01.2020 16:00:00.000,1451.198,1455.958,1451.007,1455.538,4225999.83
29.01.2020 17:00:00.000,1455.548,1457.627,1455.008,1455.977,3776499.99
29.01.2020 18:00:00.000,1456.148,1461.378,1455.388,1459.718,3061500.07
29.01.2020 19:00:00.000,1459.718,1463.938,1456.677,1460.737,5260250.09
29.01.2020 20:00:00.000,1460.898,1461.948,1455.828,1456.477,7129250.05
30.01.2020 14:00:00.000,1437.128,1446.778,1434.497,1444.068,4120999.81
30.01.2020 15:00:00.000,1444.068,1450.158,1436.297,1437.817,5986249.92
30.01.2020 16:00:00.000,1437.928,1442.487,1435.887,1440.058,5323500.16
30.01.2020 17:00:00.000,1440.067,1443.847,1435.497,1437.858,4338749.89
30.01.2020 18:00:00.000,1437.858,1441.728,1436.997,1441.118,3588249.92
30.01.2020 19:00:00.000,1441.187,1449.088,1440.118,1445.368,5318749.9
30.01.2020 20:00:00.000,1445.727,1454.948,1445.007,1453.908,6109000.21
31.01.2020 14:00:00.000,1467.647,1468.798,1448.777,1452.648,4584249.97
31.01.2020 15:00:00.000,1452.648,1453.048,1439.157,1439.488,6959249.97
31.01.2020 16:00:00.000,1439.488,1441.268,1430.328,1436.587,5660999.77
31.01.2020 17:00:00.000,1436.578,1436.578,1430.007,1435.668,4979750.16
31.01.2020 18:00:00.000,1435.658,1437.248,1431.588,1433.997,4864749.91
31.01.2020 19:00:00.000,1434.007,1438.487,1433.008,1435.788,5636499.88
31.01.2020 20:00:00.000,1435.818,1436.818,1426.688,1431.818,8506999.97
03.02.2020 14:00:00.000,1458.578,1467.067,1456.098,1465.908,4129000.19
03.02.2020 15:00:00.000,1465.908,1475.088,1465.247,1467.728,5398499.97
03.02.2020 16:00:00.000,1468.007,1474.158,1467.577,1469.968,4959499.84
03.02.2020 17:00:00.000,1469.967,1480.127,1467.828,1479.417,4112500.19
03.02.2020 18:00:00.000,1479.408,1480.377,1474.697,1479.198,4344749.93
03.02.2020 19:00:00.000,1479.198,1479.458,1474.138,1477.257,4039249.9
03.02.2020 20:00:00.000,1477.258,1485.858,1475.997,1482.838,6745500.09
04.02.2020 14:00:00.000,1451.598,1466.488,1422.997,1426.498,5389750
04.02.2020 15:00:00.000,1426.827,1428.508,1421.997,1426.317,6144750.12
04.02.2020 16:00:00.000,1426.318,1435.898,1425.998,1433.618,5676000.12
04.02.2020 17:00:00.000,1433.648,1441.078,1431.998,1439.568,5572000.03
