Gmt time,Open,High,Low,Close,Volume
03.02.2020 14:00:00.000,169.897,172.208,169.897,172.208,7222873.21
03.02.2020 15:00:00.000,172.218,173.108,171.937,172.558,15389378.55
03.02.2020 16:00:00.000,172.567,172.938,172.068,172.558,11918864.25
03.02.2020 17:00:00.000,172.557,173.988,172.397,173.858,9807140.35
03.02.2020 18:00:00.000,173.858,173.907,173.287,173.808,9421804.43
03.02.2020 19:00:00.000,173.808,174.348,173.418,174.267,7543227.2
03.02.2020 20:00:00.000,174.268,174.488,173.767,174.367,10699632.64
04.02.2020 14:00:00.000,176.985,177.658,176.267,177.598,8372035.03
04.02.2020 15:00:00.000,177.608,179.768,177.457,179.057,12998818.4
04.02.2020 16:00:00.000,179.058,180.628,179.038,180.057,8270401
04.02.2020 17:00:00.000,180.057,180.258,179.777,179.828,6122337.82
04.02.2020 18:00:00.000,179.827,179.877,178.998,179.298,4767784.12
04.02.2020 19:00:00.000,179.308,179.638,179.267,179.488,5226893.9
04.02.2020 20:00:00.000,179.477,180.167,179.327,180.118,7899550.91
05.02.2020 14:00:00.000,184.005,184.188,181.048,181.438,8436765.67
05.02.2020 15:00:00.000,181.448,182.308,179.927,180.348,16270763.4
05.02.2020 16:00:00.000,180.357,180.358,178.407,179.157,11427993.77
05.02.2020 17:00:00.000,179.158,180.078,179.067,179.388,6902458.19
05.02.2020 18:00:00.000,179.398,179.398,178.807,179.007,6191300.87
05.02.2020 19:00:00.000,179.008,180.588,178.768,180.308,5797045.23
05.02.2020 20:00:00.000,180.318,180.968,179.358,179.888,9608647.35
06.02.2020 14:00:00.000,180.928,181.938,180.037,181.938,13558924.68
06.02.2020 15:00:00.000,181.938,182.388,181.197,181.998,23851499.56
06.02.2020 16:00:00.000,182.008,182.947,181.907,182.207,18021999.36
06.02.2020 17:00:00.000,182.207,183.598,182.177,183.587,12268250.47
06.02.2020 18:00:00.000,183.597,183.807,182.947,183.087,10743249.89
06.02.2020 19:00:00.000,183.077,183.328,182.267,182.638,11029500.01
06.02.2020 20:00:00.000,182.647,183.658,182.467,183.618,13661499.98
07.02.2020 14:00:00.000,182.817,184.767,182.477,183.898,15933750.15
07.02.2020 15:00:00.000,183.917,185.348,183.397,184.828,21772499.08
07.02.2020 16:00:00.000,184.827,185.618,184.648,185.407,14279500.01
07.02.2020 17:00:00.000,185.407,185.447,184.897,185.147,10749750.14
