date,open,high,low,close,volume
2024-11-07,176.78903438230748,180.44618684879632,176.56980320837033,180.11734008789062,25352900
2024-11-08,180.01769126784052,180.2668162295759,177.4566945679988,177.7257537841797,22006200
2024-11-11,177.95494104754144,179.91804692445518,177.84532545828398,179.71875,17450400
2024-11-12,179.19061113228446,181.8512639191168,178.76210828805725,180.9842987060547,25134900
2024-11-13,179.82836251665194,180.32661242196693,177.91506949950764,178.25389099121094,23184000
2024-11-14,177.65598529451515,178.19410370809177,173.70985455339545,174.96543884277344,31007500
2024-11-15,173.1219110429033,173.5304796221041,170.6207019459313,171.88626098632812,32504600
2024-11-18,172.81299215078764,174.82592598867913,172.2948080013009,174.68641662597656,20206600
2024-11-19,173.11194329745103,178.2439110911755,172.95249968308408,177.4965362548828,23434900
2024-11-20,176.7192692543919,177.05807553397884,173.17173243194026,175.36402893066406,18997100
2024-11-21,173.29131700765447,173.52052291993735,163.12702162713185,167.04327392578125,59734400
2024-11-22,165.26950018604143,165.87736568062007,163.32631338500155,164.1833038330078,38604600
2024-11-25,165.50864937866604,168.03976740473334,165.03033372857172,167.0631866455078,33135300
2024-11-26,167.0432706454683,169.2256076965816,166.9934426131079,168.52804565429688,20486700
2024-11-27,168.40847408769383,168.88678975659008,167.4319084954612,168.63766479492188,19266500
2024-11-29,167.9102206974572,168.8369582371453,166.57491457977767,168.358642578125,14257200
2024-12-02,168.17928960806435,171.4777017898288,167.9799926724261,170.8897705078125,23789100
2024-12-03,170.8897642516595,172.07558629717838,170.25200495773618,170.7402801513672,22248700
2024-12-04,170.55094333710875,174.2977925065685,170.46126199985193,173.75967407226562,31615100
2024-12-05,174.7462169331928,175.4437637976109,171.7268235586979,172.03573608398438,21356200
2024-12-06,171.4278679786075,174.4671955621755,171.2584648287537,174.09849548339844,21462400
2024-12-09,173.5497879362236,175.84435207924628,173.2405061666339,174.95645141601562,25389600
2024-12-10,182.41883132056967,185.9205489826197,180.6230728184386,184.7333526611328,54813000
2024-12-11,184.87300649613107,195.14872046831275,184.41409977559144,194.939208984375,67894100
2024-12-12,194.540179555465,194.71974779887603,191.25794424971855,191.50735473632807,34817500
2024-12-13,190.55957180826204,192.27551707580216,189.19280729112407,189.3723907470703,25143500
2024-12-16,192.41518724155435,198.53073692361528,192.16577676803223,196.19625854492188,44934900
2024-12-17,196.7848538831557,200.94501854915788,194.52020263311584,194.95916748046875,43504000
2024-12-18,194.75965954890503,196.53546097337795,187.29730214590612,187.9557342529297,34166100
2024-12-19,191.17811313755365,192.5748056424547,187.93577711571297,188.06546020507807,32265200
2024-12-20,185.3419048401402,192.43513912367908,184.78322783024907,190.9586334228516,63462900
2024-12-23,192.1657659299832,194.63992864820244,189.70158937273823,194.1710357666016,25675000
2024-12-24,194.3805430221512,195.6475524902344,193.32304504989557,195.6475524902344,10403300
2024-12-26,194.68979716689705,196.28603018509784,193.9216239176986,195.1387481689453,12046600
2024-12-27,194.49027324116943,194.85941107267635,190.20041029392212,192.3054351806641,18891400
2024-12-30,189.352440433381,192.0959557274761,188.67403600843565,190.7890472412109,14264700
2024-12-31,190.6294084710406,191.50733817930225,188.06546158341584,188.8536071777344,17466900
2025-01-02,190.20041592197336,191.5472385320244,187.05785012893008,188.98329162597656,20370800
2025-01-03,190.91871503010495,192.75438759446627,189.5319934742947,191.3377227783203,18596200
2025-01-06,193.52257715244397,197.75258441221385,193.39289405316484,196.40576171875,29563600
2025-01-07,196.6451972376325,200.52602365365917,194.1411215269442,195.02902221679688,26487200
2025-01-08,192.1159097803505,195.82712367795403,191.9263553819348,193.49264526367188,24864800
2025-01-10,193.841807932761,196.05657398255568,189.86121160590176,191.58712768554688,26665200
2025-01-13,189.62179973101152,190.72916760562472,186.9181835340065,190.5595703125,21823700
2025-01-14,190.78904460131216,191.5272898730932,187.86594588528064,189.2127685546875,17174900
2025-01-15,192.63466153374213,195.8969546519061,191.40756631826648,195.0888671875,21776000
2025-01-16,193.68218859975207,195.01902502838223,192.3553231094348,192.45509338378903,17815400
2025-01-17,196.06656026544184,196.76490654687785,193.29311701716207,195.53781127929688,27735100
2025-01-21,198.60057627447708,201.8129691217348,197.40339384073823,197.58297729492188,29971300
2025-01-22,198.590597036243,200.00724672789292,197.0642061251015,197.9022216796875,26200600
2025-01-23,197.6727641738203,199.82767431730463,194.73969457121223,197.5131378173828,26951400
2025-01-24,197.63285957708695,200.42624462128623,197.5330893014484,199.7378845214844,23877500
2025-01-27,191.956287781501,196.4157484351776,190.2802414199516,191.35769653320312,41728900
2025-01-28,192.2954724407757,195.01903051179215,190.23034644146827,194.83946228027344,24157900
2025-01-29,195.09884368413952,196.32593893457488,192.97386160771163,194.9492034912109,18218300
2025-01-30,197.53310428817028,200.9250807979349,197.20388062095304,200.39633178710935,24354700
2025-01-31,201.5236538524104,204.99544323065024,201.3241285268208,203.5388946533203,32042000
2025-02-03,200.2167427524067,203.26952433872827,199.62813772190552,200.7554626464844,27838300
2025-02-04,202.9103862906213,206.5617593135444,202.33175215943615,205.89334106445312,43856400
2025-02-05,190.619448537642,192.29547965256887,187.58660858281107,190.8788299560547,70373900
2025-02-06,189.0531392886888,191.64701430736628,188.274979827647,191.148193359375,29297400
2025-02-07,190.59948056645624,190.7291636568626,182.807900068601,184.90293884277344,49315000
2025-02-10,186.90821845084508,187.7562049430344,185.4217265205732,186.03028869628903,23105600
2025-02-11,184.59368617808016,186.49918592908517,183.8454547261701,184.8830108642578,21239500
2025-02-12,182.7879375067085,184.67347995852103,181.40121597043165,183.1770172119141,22072600
2025-02-13,183.8853646978078,185.84073432237412,182.70813932469304,185.70106506347656,21402500
2025-02-14,184.62360034222,185.96043678235037,183.88535510775145,184.79319763183597,20448400
2025-02-18,185.16234115126528,185.52149284111707,181.31144284116837,183.33665466308597,29916700
2025-02-19,183.63594741741645,185.02266901610756,183.1570683565281,184.83311462402344,19549400
2025-02-20,184.36422591283684,184.8730178009315,182.2891289369332,184.12478637695312,20441500
2025-02-21,184.713387549238,184.90294194163184,178.65770926804197,179.23634338378906,35199200
2025-02-24,181.56086065766053,182.68818568914216,178.46816457980125,178.8273162841797,29854200
2025-02-25,177.620149186563,178.3185106633885,174.27805810561316,175.00633239746094,41913400
2025-02-26,174.6571711800562,175.66478399830825,171.1753955398117,172.3226776123047,35431300
2025-02-27,173.5797206760448,174.14836864650957,167.54398410119538,168.1026611328125,39991000
2025-02-28,168.28223059503162,170.20768740317763,166.37674611034126,169.8784637451172,48130600
2025-03-03,171.52456139173032,172.96116813684316,165.53871010229818,166.6161651611328,40770500
2025-03-04,165.84799570787212,172.88135895735127,165.40903083418053,170.51695251464844,45388000
2025-03-05,170.11790989089675,173.37021717369865,168.66134594316833,172.6120147705078,30954900
2025-03-06,170.12787268446783,174.39777881609385,170.0979446451701,171.94358825683594,28302000
2025-03-07,170.85613731453174,174.55739526661597,169.86848162814977,173.45001220703125,27385800
2025-03-10,168.05654311824674,168.25631348073628,163.49207685373173,165.66943359375,43604000
2025-03-11,164.71060268982163,166.5483741956788,161.17487454711969,163.84164428710938,39587400
2025-03-12,166.37858578107983,167.43730167009207,163.33227056435828,166.90794372558594,28372400
2025-03-13,165.8392348472833,165.92913761122173,161.91399391340872,162.56320190429688,31756200
2025-03-14,163.07258484755664,166.28869257421587,162.25356904272374,165.28990173339844,31995900
2025-03-17,164.83044981365524,166.0989184378049,163.47209367229158,164.09133911132812,31184300
2025-03-18,163.48207822407835,164.05139632119491,156.5305024761992,160.47572326660156,42074800
2025-03-19,161.56440408660148,165.6694351323274,160.8053285192439,163.69183349609375,34275600
2025-03-20,161.37464096618422,164.6906185813501,160.76537795311089,162.6031494140625,28138500
2025-03-21,161.01508017617863,164.04141524263727,160.69545978774022,163.79171752929688,36625800
2025-03-24,166.86800133324036,168.11648994593173,164.94032699026835,167.4772491455078,30879100
2025-03-25,168.775668441695,170.42368243836484,168.1164780833655,170.353759765625,24174400
2025-03-26,168.79565092149923,169.40491393976436,164.64067739498103,164.86041259765625,28901600
2025-03-27,164.43094810403895,165.21998619662182,161.8041232023028,162.04383850097656,24508300
2025-03-28,160.29595772818402,161.62435145983125,153.44425151462127,154.14340209960938,48669300
2025-03-31,152.9248693898488,155.3519238675497,150.47783482762614,154.45301818847656,54603500
2025-04-01,153.43424066067087,157.9088345005831,153.43424066067087,156.8800811767578,30672900
2025-04-02,154.9623987635517,158.21846678254826,154.51294591611935,156.85011291503906,25041700
2025-04-03,150.92729334389097,152.59527231622977,150.20816267744866,150.5377655029297,46883400
2025-04-04,147.83102450056057,150.8873372265073,145.20421499461688,145.4239501953125,62259500
2025-04-07,141.37884623013926,152.66518575265,140.3600753076292,146.5725555419922,76794100
2025-04-08,151.0371605852081,152.0559315669147,142.85706070456766,144.52503967285156,52200200
2025-04-09,144.24536764564118,159.3570775505851,143.73598981661124,158.51809692382812,70406200
2025-04-10,156.35071129003578,157.5292924054746,149.74870323215254,152.63522338867188,48022000
2025-04-11,152.71511816628092,157.47935489094493,152.63522830805417,156.9499969482422,33636200
2025-04-14,159.80653847762434,161.52445998548595,157.3694863273863,158.87767028808594,30333000
2025-04-15,158.93759983361085,159.4569601254283,155.02234135810752,156.12100219726562,27551500
2025-04-16,152.91488990871326,155.70150975970526,151.326800825977,153.1446075439453,28187400
2025-04-17,154.10343899442373,154.49296683009544,148.32044647401452,150.97723388671875,32938500
2025-04-21,148.69998342759925,148.76989086061988,145.9233461435289,147.49143981933594,26049100
2025-04-22,148.70996777577147,152.0059806006662,148.360384885124,151.28684997558594,26971800
2025-04-23,155.42185055428513,157.3395272287139,153.62402390940207,155.16217041015625,31128800
2025-04-24,155.96118216578617,159.39702506290834,155.60161685700967,159.08740234375,45894000
2025-04-25,164.8704156189098,165.89916899199292,160.84527440652565,161.76417541503906,56034000
2025-04-28,162.2335934576757,162.9527241022343,158.40823784275827,160.41580200195312,29745800
2025-04-29,160.12616457196697,160.54565492156792,157.32954700095436,159.9663543701172,26809000
2025-04-30,157.78897065630795,159.07741935833295,155.2120884925965,158.6079864501953,34981100
2025-05-01,160.255986901565,161.7541731584952,158.7178557168657,161.10496520996094,30203200
2025-05-02,163.21241957712974,164.77053089446972,161.6742731041275,163.8316650390625,25715000
2025-05-05,162.80291566353057,165.19002528971967,162.52325543253818,164.01145935058594,21341800
2025-05-06,161.97390744721895,164.60073221310822,160.99509669884785,163.03262329101562,21277200
2025-05-07,163.88160091924024,164.8004866523399,147.6612323828153,151.19696044921875,127490100
2025-05-08,154.81259075606965,155.74145898524296,152.715123752916,154.0934600830078,57498700
2025-05-09,153.98358884442797,154.86252969975314,152.01596958260927,152.5653076171875,32435300
2025-05-12,157.2995737723926,158.90762762310243,156.06106765297667,158.26840209960938,44138800
2025-05-13,158.59798647987657,160.37584814800852,155.97117700529293,159.33709716796875,42382100
2025-05-14,159.7665968345665,166.7980779664445,159.4170139283214,165.1700439453125,48755900
2025-05-15,165.63946564247587,166.00902860866202,162.1736602838883,163.76174926757812,33146700
2025-05-16,167.52719070383273,169.14524229932235,165.4197413290067,165.9890594482422,42846900
2025-05-19,164.311078821177,166.43850822896752,164.02143617765117,166.338623046875,30426100
2025-05-20,166.22875761227516,168.2962620339302,162.7030270512069,163.78172302246094,46607700
2025-05-21,163.49207927319333,172.93064990762463,163.36223158372133,168.35618591308594,73416000
2025-05-22,171.6422171391164,176.55626639163424,170.50359615670786,170.66339111328125,74864400
2025-05-23,168.85557933287677,169.7545002456487,167.68699586257836,168.26629638671875,35211400
2025-05-27,169.9542560308247,172.9606110264557,169.79444583588602,172.69093322753906,37995700
2025-05-28,172.95063181853965,175.0580811773991,171.70214322301487,172.15159606933594,34784000
2025-05-29,173.78960291012612,174.20909322624098,170.42368271917738,171.65219116210938,29373800
2025-05-30,171.14282080509608,172.0017815585655,167.23754486546525,171.5323486328125,52639900
2025-06-02,167.637058963566,169.66460324672883,167.18760611208933,168.82562255859375,38612300
2025-06-03,167.28749382619188,168.276287066322,165.08015922486254,165.97906494140625,45084900
2025-06-04,166.53838821108508,168.01659436979696,166.15884281939125,167.8468017578125,26900800
2025-06-05,170.1340365467451,170.72331951416996,167.3873615992156,168.00662231445312,36379100
2025-06-06,170.6234412090639,174.2890017669552,170.6234412090639,173.46998596191406,35731800
2025-06-09,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,28935900
2025-06-10,176.1999969482422,181.1100006103516,174.91000366210938,178.60000610351562,61766100
2025-06-11,179.77000427246094,180.3699951171875,176.75,177.35000610351562,31646800
2025-06-12,176.17999267578125,176.72000122070312,174.75,175.6999969482422,20941900
2025-06-13,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,27663100
2025-06-16,174.72999572753906,176.94000244140625,174.64999389648438,176.77000427246094,27328800
2025-06-17,175.6999969482422,177.32000732421875,174.5800018310547,177.16000366210938,12465424
