index,open,high,low,close,volume,date
2020-02-03 14:00:00+00:00,303.858,310.898,302.407,310.757,134595001.22,0
2020-02-03 15:00:00+00:00,310.758,313.218,310.717,312.328,272982513.43,1
2020-02-03 16:00:00+00:00,312.337,313.468,311.637,311.918,234147506.71,2
2020-02-03 17:00:00+00:00,311.917,312.098,308.648,308.698,187282501.22,3
2020-02-03 18:00:00+00:00,308.698,309.008,306.117,307.808,191117492.68,4
2020-02-03 19:00:00+00:00,307.798,308.208,306.667,307.087,173899993.9,5
2020-02-03 20:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,6
2020-02-03 21:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,7
2020-02-03 22:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,8
2020-02-03 23:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,9
2020-02-04 00:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,10
2020-02-04 01:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,11
2020-02-04 02:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,12
2020-02-04 03:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,13
2020-02-04 04:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,14
2020-02-04 05:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,15
2020-02-04 06:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,16
2020-02-04 07:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,17
2020-02-04 08:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,18
2020-02-04 09:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,19
2020-02-04 10:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,20
2020-02-04 11:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,21
2020-02-04 12:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,22
2020-02-04 13:00:00+00:00,307.078,309.288,307.007,308.538,187824996.95,23
2020-02-04 14:00:00+00:00,315.537,316.808,313.628,314.358,146240005.49,24
2020-02-04 15:00:00+00:00,314.387,317.488,313.798,317.477,230289993.29,25
2020-02-04 16:00:00+00:00,317.477,319.518,317.128,318.367,139372497.56,26
2020-02-04 17:00:00+00:00,318.378,318.488,317.307,318.298,110879997.25,27
2020-02-04 18:00:00+00:00,318.328,319.367,317.808,319.258,89690002.44,28
2020-02-04 19:00:00+00:00,319.288,319.618,318.597,318.848,96112503.05,29
2020-02-04 20:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,30
2020-02-04 21:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,31
2020-02-04 22:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,32
2020-02-04 23:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,33
2020-02-05 00:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,34
2020-02-05 01:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,35
2020-02-05 02:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,36
2020-02-05 03:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,37
2020-02-05 04:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,38
2020-02-05 05:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,39
2020-02-05 06:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,40
2020-02-05 07:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,41
2020-02-05 08:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,42
2020-02-05 09:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,43
2020-02-05 10:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,44
2020-02-05 11:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,45
2020-02-05 12:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,46
2020-02-05 13:00:00+00:00,318.838,319.127,317.397,318.928,139399993.9,47
2020-02-05 14:00:00+00:00,323.578,324.708,320.898,322.918,124527496.34,48
2020-02-05 15:00:00+00:00,322.918,323.448,318.937,320.708,293572509.77,49
2020-02-05 16:00:00+00:00,320.707,321.568,319.697,321.347,215324996.95,50
2020-02-05 17:00:00+00:00,321.347,322.037,320.857,321.357,138574996.95,51
2020-02-05 18:00:00+00:00,321.357,321.388,319.937,320.587,139494995.12,52
2020-02-05 19:00:00+00:00,320.588,321.498,320.048,321.248,129335006.71,53
2020-02-05 20:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,54
2020-02-05 21:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,55
2020-02-05 22:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,56
2020-02-05 23:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,57
2020-02-06 00:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,58
2020-02-06 01:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,59
2020-02-06 02:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,60
2020-02-06 03:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,61
2020-02-06 04:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,62
2020-02-06 05:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,63
2020-02-06 06:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,64
2020-02-06 07:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,65
2020-02-06 08:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,66
2020-02-06 09:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,67
2020-02-06 10:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,68
2020-02-06 11:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,69
2020-02-06 12:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,70
2020-02-06 13:00:00+00:00,321.267,322.458,320.507,321.418,185154998.78,71
2020-02-06 14:00:00+00:00,322.868,323.658,320.308,322.367,75452499.39,72
2020-02-06 15:00:00+00:00,322.368,322.468,320.377,321.658,163632507.32,73
2020-02-06 16:00:00+00:00,321.667,322.828,321.317,321.628,163872497.56,74
2020-02-06 17:00:00+00:00,321.628,323.538,321.527,323.497,111527496.34,75
2020-02-06 18:00:00+00:00,323.498,324.688,323.338,324.568,84407501.22,76
2020-02-06 19:00:00+00:00,324.567,324.988,323.997,324.498,100629997.25,77
2020-02-06 20:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,78
2020-02-06 21:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,79
2020-02-06 22:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,80
2020-02-06 23:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,81
2020-02-07 00:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,82
2020-02-07 01:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,83
2020-02-07 02:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,84
2020-02-07 03:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,85
2020-02-07 04:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,86
2020-02-07 05:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,87
2020-02-07 06:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,88
2020-02-07 07:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,89
2020-02-07 08:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,90
2020-02-07 09:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,91
2020-02-07 10:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,92
2020-02-07 11:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,93
2020-02-07 12:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,94
2020-02-07 13:00:00+00:00,324.498,325.178,323.917,325.138,116875000.0,95
2020-02-07 14:00:00+00:00,322.207,322.628,320.597,321.158,94172500.61,96
2020-02-07 15:00:00+00:00,321.147,323.288,320.468,322.367,176304992.68,97
2020-02-07 16:00:00+00:00,322.367,323.318,321.738,322.818,130774993.9,98
2020-02-07 17:00:00+00:00,322.808,323.388,322.547,322.578,112742500.31,99
2020-02-07 18:00:00+00:00,322.577,322.737,320.678,320.727,139914993.29,100
2020-02-07 19:00:00+00:00,320.727,320.997,318.318,319.547,166152496.34,101
2020-02-07 20:00:00+00:00,319.548,319.988,318.117,319.988,178279998.78,102
2020-02-07 21:00:00+00:00,319.548,319.988,318.117,319.988,178279998.78,103
2020-02-07 22:00:00+00:00,319.548,319.988,318.117,319.988,178279998.78,104
2020-02-07 23:00:00+00:00,319.548,319.988,318.117,319.988,178279998.78,105
2020-02-08 00:00:00+00:00,319.548,319.988,318.117,319.988,178279998.78,106
2020-02-08 01:00:00+00:00,319.548,319.988,318.117,319.988,178279998.78,107
