date,open,high,low,close,volume
2023-01-02 14:00:00,98.186,99.137,98.116,98.616,12195599.556
2023-01-02 15:00:00,97.916,98.737,97.846,98.197,19379999.1608
2023-01-02 16:00:00,98.177,98.267,97.756,97.906,9895199.7757
2023-01-02 17:00:00,98.277,98.337,97.877,98.187,8799599.6475
2023-01-02 18:00:00,98.097,98.427,97.996,98.277,9247200.0122
2023-01-02 19:00:00,99.817,100.117,97.566,98.216,33358798.9807
2023-01-02 20:00:00,100.397,101.176,99.796,99.816,23344800.9491
2023-01-03 14:00:00,90.706,91.017,89.657,89.936,11213999.7482
2023-01-03 15:00:00,90.367,90.847,89.797,90.726,17319599.1516
2023-01-03 16:00:00,90.546,90.667,89.746,90.367,13128000.2594
2023-01-03 17:00:00,90.707,90.987,90.366,90.536,10312800.4074
2023-01-03 18:00:00,90.436,90.717,90.246,90.716,7753200.0542
2023-01-03 19:00:00,90.277,90.507,90.106,90.426,8619600.296
2023-01-03 20:00:00,90.366,90.416,89.986,90.277,8858400.3448
2023-01-05 13:00:00,107.167,107.497,106.796,106.827,10086000.4425
2023-01-05 14:00:00,107.637,107.687,106.806,107.136,13666799.5453
2023-01-05 15:00:00,107.366,107.687,106.976,107.636,10560000.4196
2023-01-05 16:00:00,107.627,107.666,107.247,107.366,7650000.0954
2023-01-05 17:00:00,107.767,107.977,107.477,107.616,6759600.1625
2023-01-05 18:00:00,107.377,107.917,107.096,107.756,7742400.1694
2023-01-05 19:00:00,107.126,107.447,107.006,107.387,9803999.9008
2023-01-06 13:00:00,123.826,124.416,122.616,122.667,11296799.6597
2023-01-06 14:00:00,123.126,124.007,122.796,123.836,18523199.0814
2023-01-06 15:00:00,123.166,123.407,122.807,123.126,13321200.3708
2023-01-06 16:00:00,123.066,123.367,123.056,123.176,11293199.5392
2023-01-06 17:00:00,123.296,123.497,122.876,123.077,8366399.765
2023-01-06 18:00:00,123.316,123.547,123.196,123.286,6405600.071
2023-01-06 19:00:00,123.707,123.776,122.866,123.346,8026800.1556
2023-01-08 13:00:00,131.846,132.327,130.647,130.726,11332799.9115
2023-01-08 14:00:00,132.337,132.617,131.436,131.847,20076000.2136
2023-01-08 15:00:00,131.967,132.466,131.836,132.346,14806799.8886
2023-01-08 16:00:00,131.966,132.017,131.576,131.977,9144000.0534
2023-01-08 17:00:00,131.757,132.157,131.497,131.966,7490399.8375
2023-01-08 18:00:00,131.666,131.867,131.566,131.746,7308000.0877
2023-01-08 19:00:00,131.527,131.927,131.436,131.647,5770800.1137
2023-01-09 13:00:00,135.616,137.386,134.826,137.277,7803599.8344
2023-01-09 14:00:00,135.147,136.147,135.006,135.606,12159600.2579
2023-01-09 15:00:00,135.357,135.936,135.056,135.157,8975999.8322
2023-01-09 16:00:00,135.686,135.907,135.277,135.347,6024000.1678
2023-01-09 17:00:00,135.316,135.737,135.146,135.677,5126399.9939
2023-01-09 18:00:00,135.207,135.497,134.926,135.326,4541999.8169
2023-01-09 19:00:00,135.666,135.737,135.187,135.197,7156799.7932
2023-01-11 13:00:00,125.036,125.617,123.697,123.976,10354800.2243
2023-01-11 14:00:00,125.476,125.657,124.576,125.036,16242000.5798
2023-01-11 15:00:00,124.947,125.677,124.887,125.476,8870400.4288
2023-01-11 16:00:00,124.757,125.086,124.676,124.967,8140800.4761
2023-01-11 17:00:00,124.947,125.017,124.646,124.746,7021200.1801
2023-01-11 18:00:00,125.847,126.197,124.926,124.967,21297599.7925
2023-01-11 19:00:00,126.426,126.477,125.846,125.847,16995599.7467
2023-01-12 14:00:00,130.987,132.087,130.906,131.766,7983600.1396
2023-01-12 15:00:00,130.866,131.777,130.647,131.006,12566399.5743
