index,open,high,low,close,volume,date
2024-01-10 04:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,200
2024-01-10 05:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,201
2024-01-10 06:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,202
2024-01-10 07:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,203
2024-01-10 08:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,204
2024-01-10 09:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,205
2024-01-10 10:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,206
2024-01-10 11:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,207
2024-01-10 12:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,208
2024-01-10 13:00:00+00:00,375.276,375.776,374.276,375.717,12352800.37,209
2024-01-10 14:00:00+00:00,376.397,380.416,376.377,379.857,7592400.07,210
2024-01-10 15:00:00+00:00,379.896,382.247,379.066,381.436,10466400.15,211
2024-01-10 16:00:00+00:00,381.446,381.846,380.446,381.056,8402400.02,212
2024-01-10 17:00:00+00:00,381.056,382.427,380.746,382.377,6448800.09,213
2024-01-10 18:00:00+00:00,382.386,382.796,381.587,382.506,7717199.8,214
2024-01-10 19:00:00+00:00,382.537,384.117,382.456,384.116,6889200.21,215
2024-01-10 20:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,216
2024-01-10 21:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,217
2024-01-10 22:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,218
2024-01-10 23:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,219
2024-01-11 00:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,220
2024-01-11 01:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,221
2024-01-11 02:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,222
2024-01-11 03:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,223
2024-01-11 04:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,224
2024-01-11 05:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,225
2024-01-11 06:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,226
2024-01-11 07:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,227
2024-01-11 08:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,228
2024-01-11 09:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,229
2024-01-11 10:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,230
2024-01-11 11:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,231
2024-01-11 12:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,232
2024-01-11 13:00:00+00:00,384.096,384.147,381.256,382.616,11235600.47,233
2024-01-11 14:00:00+00:00,385.987,390.606,385.146,386.987,8596799.85,234
2024-01-11 15:00:00+00:00,387.076,387.176,382.696,382.906,14920800.21,235
2024-01-11 16:00:00+00:00,382.886,383.056,380.316,380.886,12469200.13,236
2024-01-11 17:00:00+00:00,380.916,382.807,380.606,382.146,9385199.55,237
2024-01-11 18:00:00+00:00,382.096,384.647,381.976,384.646,9880800.25,238
2024-01-11 19:00:00+00:00,384.657,385.497,384.056,385.246,9676799.77,239
2024-01-11 20:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,240
2024-01-11 21:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,241
2024-01-11 22:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,242
2024-01-11 23:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,243
2024-01-12 00:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,244
2024-01-12 01:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,245
2024-01-12 02:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,246
2024-01-12 03:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,247
2024-01-12 04:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,248
2024-01-12 05:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,249
2024-01-12 06:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,250
2024-01-12 07:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,251
2024-01-12 08:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,252
2024-01-12 09:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,253
2024-01-12 10:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,254
2024-01-12 11:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,255
2024-01-12 12:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,256
2024-01-12 13:00:00+00:00,385.267,385.337,384.086,384.567,11949600.22,257
2024-01-12 14:00:00+00:00,385.537,387.156,384.856,385.216,6423600.2,258
2024-01-12 15:00:00+00:00,385.226,386.996,384.627,386.976,12488400.46,259
2024-01-12 16:00:00+00:00,386.947,388.457,386.276,386.406,8804400.44,260
2024-01-12 17:00:00+00:00,386.406,387.466,386.077,387.227,7007999.9,261
2024-01-12 18:00:00+00:00,387.247,388.366,387.226,388.287,6068399.91,262
2024-01-12 19:00:00+00:00,388.286,388.666,387.547,387.916,7396800.04,263
2024-01-12 20:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,264
2024-01-12 21:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,265
2024-01-12 22:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,266
2024-01-12 23:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,267
2024-01-13 00:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,268
2024-01-13 01:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,269
2024-01-13 02:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,270
2024-01-13 03:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,271
2024-01-13 04:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,272
2024-01-13 05:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,273
2024-01-13 06:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,274
2024-01-13 07:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,275
2024-01-13 08:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,276
2024-01-13 09:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,277
2024-01-13 10:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,278
2024-01-13 11:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,279
2024-01-13 12:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,280
2024-01-13 13:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,281
2024-01-13 14:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,282
2024-01-13 15:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,283
2024-01-13 16:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,284
2024-01-13 17:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,285
2024-01-13 18:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,286
2024-01-13 19:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,287
2024-01-13 20:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,288
2024-01-13 21:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,289
2024-01-13 22:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,290
2024-01-13 23:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,291
2024-01-14 00:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,292
2024-01-14 01:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,293
2024-01-14 02:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,294
2024-01-14 03:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,295
2024-01-14 04:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,296
2024-01-14 05:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,297
2024-01-14 06:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,298
2024-01-14 07:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,299
2024-01-14 08:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,300
2024-01-14 09:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,301
2024-01-14 10:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,302
2024-01-14 11:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,303
2024-01-14 12:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,304
2024-01-14 13:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,305
2024-01-14 14:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,306
2024-01-14 15:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,307
2024-01-14 16:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,308
2024-01-14 17:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,309
2024-01-14 18:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,310
2024-01-14 19:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,311
2024-01-14 20:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,312
2024-01-14 21:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,313
2024-01-14 22:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,314
2024-01-14 23:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,315
2024-01-15 00:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,316
2024-01-15 01:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,317
2024-01-15 02:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,318
2024-01-15 03:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,319
2024-01-15 04:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,320
2024-01-15 05:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,321
2024-01-15 06:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,322
2024-01-15 07:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,323
2024-01-15 08:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,324
2024-01-15 09:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,325
2024-01-15 10:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,326
2024-01-15 11:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,327
2024-01-15 12:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,328
2024-01-15 13:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,329
2024-01-15 14:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,330
2024-01-15 15:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,331
2024-01-15 16:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,332
2024-01-15 17:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,333
2024-01-15 18:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,334
2024-01-15 19:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,335
2024-01-15 20:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,336
2024-01-15 21:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,337
2024-01-15 22:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,338
2024-01-15 23:00:00+00:00,387.906,388.657,387.187,388.407,8361599.92,339
